Date,Type,Link
2025-04-18 10:51:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318741909974183936?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7318741909974183936%2C7318904087708590080%29
2025-04-18 10:51:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7318581512063320065
2025-04-15 16:48:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316145235628032002
2025-04-15 10:40:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7317770122448789505
2025-04-14 16:45:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7317527187887120388
2025-04-12 09:55:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7316172707161661440
2025-04-11 21:06:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7316275314660151296
2025-04-10 07:03:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7315888670119448578
2025-04-10 07:03:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7315788038930948096
2025-04-07 11:35:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7314944825919692800
2025-04-05 12:50:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7314218697655488512
2025-04-04 22:22:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7313807748259794944
2025-04-04 13:32:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303384640646471681
2025-04-04 07:39:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7310650772948480003
2025-04-03 21:25:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313593931202461696
2025-03-31 19:17:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7312518097465221122
2025-03-30 11:50:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7311459401972748288
2025-03-26 15:06:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7310395246096363521
2025-03-25 13:21:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7310274348131512321
2025-03-25 11:53:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7310234177004527619
2025-03-22 17:42:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306809539654225920
2025-03-21 16:39:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7308558007414517761
2025-03-21 13:49:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7308784239439699968
2025-03-20 21:22:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7308445969992323072
2025-03-20 16:26:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7308389403272359936
2025-03-17 21:28:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7307436019753078784
2025-03-15 16:46:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7306710826608914432
2025-03-15 14:48:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297622824448364544
2025-03-14 20:17:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306322996846018560
2025-03-14 09:32:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7304981179038892032
2025-03-14 07:37:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302398440926244864?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7302398440926244864%2C7305568466248306688%29
2025-03-14 07:33:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7306144321945157632
2025-03-12 12:24:37,INTEREST,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305558988857688064
2025-03-12 09:42:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305406996269174785?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7305406996269174785%2C7305508341189898241%29
2025-03-12 08:20:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305406996269174785
2025-03-11 09:26:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7305154887607042048
2025-03-10 08:54:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303463955912404992
2025-03-09 09:17:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302939120555716609
2025-03-08 21:10:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7304243142977843200
2025-03-08 20:21:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7304223879114248192
2025-03-08 09:27:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303858685439590400
2025-03-08 09:26:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303770101185490944
2025-03-07 14:52:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303729262887325696
2025-03-07 07:41:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303520118842544129
2025-03-06 12:36:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302468478525997057
2025-03-06 07:58:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7303134247278510080
2025-03-06 07:56:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303045315253747714
2025-03-06 07:54:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7303316583316140032
2025-03-05 12:23:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10063174-7302310295631265793
2025-03-05 12:23:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10063174-7302777963563929601
2025-03-05 12:22:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10063174-7302982349175050240
2025-03-05 08:59:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10063174-7302935464481574913
2025-03-04 14:50:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302701740502519809
2025-03-04 13:10:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302668523682578433
2025-03-04 13:09:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7302673304262234112
2025-03-03 00:17:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302078434191593472
2025-03-02 20:51:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7302056004681138176
2025-03-02 18:19:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301700260932853761
2025-03-02 18:18:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298676588525535232
2025-03-02 14:24:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299764079076765696
2025-03-02 14:21:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299916145896161281
2025-03-02 12:01:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299510999278100480
2025-03-02 00:14:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297995017581674496?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7297995017581674496%2C7298008451597676544%29
2025-02-28 22:48:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301190652262764544
2025-02-28 10:20:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7301135635342323715
2025-02-28 07:21:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10063174-7299906784297705473
2025-02-28 07:21:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A10063174-7300178105120280577
2025-02-27 23:23:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300901106614784000
2025-02-27 23:21:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296170973005832192?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7296170973005832192%2C7300996661793681408%29
2025-02-27 10:12:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7300807962091024384
2025-02-26 09:16:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294093901122953216?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7294093901122953216%2C7300266432183873536%29
2025-02-26 09:16:05,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294101107671236608?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7294101107671236608%2C7300266312063148032%29
2025-02-24 18:35:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297872570429689856
2025-02-24 18:33:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7299811306059026433
2025-02-24 15:17:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7299782757998587906
2025-02-23 12:26:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298315568883924992?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7298315568883924992%2C7298359219664150528%29
2025-02-20 11:54:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298295555879804928
2025-02-19 22:59:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7298019657507094528
2025-02-19 21:57:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7298049656251469824
2025-02-18 14:20:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297617398390472705
2025-02-18 14:19:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297609346463469568
2025-02-18 10:56:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297290373033332737
2025-02-18 10:01:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297554666727383041
2025-02-18 06:23:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7297310082587856897
2025-02-17 11:04:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7297204126961082368
2025-02-16 19:41:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7296975891190927360
2025-02-16 18:56:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295850821425012737
2025-02-15 22:04:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295634680261787648
2025-02-14 13:17:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A3094988
2025-02-14 08:33:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295724829221994497
2025-02-13 15:28:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295808666471940097
2025-02-12 09:11:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295126952758202368
2025-02-12 09:11:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295169339207380992
2025-02-11 19:36:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295016079540572161?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7295016079540572161%2C7295029892419629056%29
2025-02-11 19:36:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295016079540572161
2025-02-11 16:31:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7295078247027863554
2025-02-11 13:38:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7295036789168246786
2025-02-11 06:12:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7294845684715802624
2025-02-11 06:11:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294929117852876801
2025-02-10 10:09:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292333522646622208
2025-02-10 10:09:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7294425946890088448
2025-02-10 10:08:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294558204322095104
2025-02-10 08:57:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7294600724351475712
2025-02-10 07:39:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7292199689720942592
2025-02-09 12:09:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7294312180080926721
2025-02-08 10:19:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289616886340718592
2025-02-07 15:20:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7293637772148445184?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7293637772148445184%2C7293647277531815937%29
2025-02-07 09:20:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287458605333667841
2025-02-06 15:00:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7293279065225003008
2025-02-06 15:00:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A4513406
2025-02-05 16:45:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A4414398
2025-02-05 14:27:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A4412871
2025-02-03 20:47:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7291837117071044609
2025-02-03 20:46:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7292267720132190208
2025-01-30 20:49:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290833392588263426
2025-01-30 14:50:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289400916166778881
2025-01-30 07:57:23,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7289981491294461952?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7289981491294461952%2C7290514905110081536%29
2025-01-28 20:40:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7290092012081479681
2025-01-28 16:35:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7289981491294461952?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7289981491294461952%2C7289987734679543808%29
2025-01-28 12:21:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289958797442215938?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7289958797442215938%2C7289971439451947010%29
2025-01-28 08:18:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7289565564283330560
2025-01-28 06:51:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7289689709927096321
2025-01-25 06:36:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7286470329428807680
2025-01-25 06:27:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7288693842021605376
2025-01-25 06:27:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285300949504421888
2025-01-24 16:31:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7288589687990968320
2025-01-24 08:07:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7288309701514067968
2025-01-22 16:05:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287619949315960833
2025-01-22 16:05:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7287462637544628224
2025-01-21 12:13:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7287442130682155009
2025-01-20 20:29:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7287163685276450816
2025-01-17 16:39:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7283392630854475776
2025-01-16 06:34:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285515447406342146
2025-01-15 08:02:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7285122637314375680
2025-01-13 13:52:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7284311665154637825
2025-01-11 09:55:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7283497822035841024
2025-01-11 09:54:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279889106757672960
2025-01-10 17:39:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7283537699209113600
2025-01-09 11:15:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282716040709496832?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7282716040709496832%2C7283070042798198784%29
2025-01-09 07:59:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282626724066902016
2025-01-08 21:29:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282855138099101696
2025-01-08 15:47:11,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282716040709496832?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7282716040709496832%2C7282776511131078657%29
2025-01-08 10:29:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7278334138204491777
2025-01-08 08:31:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279874537389785088
2025-01-08 08:29:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282350498173661186
2025-01-07 15:28:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282087847216447489?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7282087847216447489%2C7282211320161030144%29
2025-01-06 18:27:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7282081761876959232
2025-01-06 18:27:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7282087847216447489
2025-01-06 18:25:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281766299150487553
2025-01-06 16:53:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281911326145163264
2025-01-06 00:13:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281625591135506432
2025-01-05 10:00:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279515901555621888?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7279515901555621888%2C7281609831415738368%29
2025-01-04 11:26:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7281190301061292033
2025-01-01 10:57:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7280085337572315136
2024-12-31 22:22:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279964805346553856
2024-12-31 07:29:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279582771352649730
2024-12-31 07:29:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7279582771352649730?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7279582771352649730%2C7279627372172079108%29
2024-12-24 16:48:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7276960467493781505
2024-12-21 14:47:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7276187350001405952
2024-12-19 16:10:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7274105951366918144
2024-12-15 17:58:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273351550582898688
2024-12-14 12:35:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7273468083988492290
2024-12-14 11:46:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7273361890636873728
2024-12-14 11:43:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273506483089100801?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7273506483089100801%2C7273512201888366592%29
2024-12-14 11:42:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273506483089100801
2024-12-14 11:42:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7273441789045305344
2024-12-11 09:50:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7272403376577867776
2024-12-10 08:02:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7271904732632240130
2024-12-10 08:01:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7271913323120537600
2024-12-10 08:00:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7270831666741305344
2024-12-08 23:06:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7271401071393087488
2024-12-08 23:06:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263082380788187136
2024-12-08 23:06:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270809969690619904
2024-12-08 23:06:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7271611503089225728
2024-12-08 23:05:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7271651817388699649
2024-12-05 19:01:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7270114821801451523
2024-12-05 15:18:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270426098008563712
2024-12-05 11:25:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270082908915224576
2024-12-05 11:22:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270266067187372032
2024-12-05 06:58:25,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7270125997264392192
2024-12-04 13:32:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7258090349498093570
2024-12-04 09:08:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269850858341748737
2024-12-03 07:24:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262411161625616386
2024-12-03 07:22:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263970839631384576
2024-12-03 07:20:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264590645749579777
2024-12-03 07:18:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269569380106092544
2024-12-03 07:17:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7265912646611185664
2024-12-02 20:55:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7269364751745339392
2024-12-02 20:55:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269450536054124545
2024-12-02 20:20:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269442633838587905
2024-12-02 18:35:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269359916413296642
2024-12-02 18:33:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269379816812855298
2024-12-02 13:59:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7268248692854280192
2024-12-02 13:44:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7269168486105419776
2024-12-01 12:20:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267303029828210689?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7267303029828210689%2C7267469451367772160%29
2024-11-30 21:35:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264555934486597632
2024-11-30 13:46:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7265905034729562112
2024-11-30 13:44:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264112049788477442
2024-11-30 13:39:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264978289578893313
2024-11-30 13:38:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267722924235599872
2024-11-30 13:14:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7264373610075545601
2024-11-30 13:14:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7267540634016587778
2024-11-30 13:14:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7264210820035661824
2024-11-29 17:12:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7268280055317807106
2024-11-23 20:28:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7266114711643906048
2024-11-22 16:34:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7264879040522551296
2024-11-21 06:45:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7265030432306388992
2024-11-17 18:43:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263940473528934400
2024-11-16 22:58:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7261045654259437568
2024-11-15 12:43:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7261906511075913728
2024-11-15 08:33:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7262958195667529729
2024-11-09 08:49:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260685806363668481
2024-11-09 08:29:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260644484806230016
2024-11-05 10:12:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7259243681541480450
2024-11-05 10:12:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7258128361799983104
2024-11-04 07:30:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7258839737010966528?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7258839737010966528%2C7259012676238884864%29
2024-11-04 07:30:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7258839737010966528?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7258839737010966528%2C7258855688133652480%29
2024-11-04 07:26:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7258839737010966528
